sentiment,text
0.0000,hollow selfindulgent bad bore
0.0000,portent content
0.0000,aimlessness
1.0000,atmospheric weirdness
1.0000,mel gibson gasp shudder tremble lose machismo
0.0000,play well film publicist people drug film character
0.0000,way
0.0000,odd distant portuguese import borrow bad lieutenant les vampire come kind arthouse gay porn film
1.0000,perfect
1.0000,look oscar nomination
0.0000,barely movie
1.0000,spielberg know tell people
0.0000,fact not good point
0.0000,fragment underdone potato
1.0000,fun
1.0000,great charm generosity diplomacy
0.0000,falter recycle aspect implausibility sag pace
1.0000,funnier
1.0000,movie admirable quality
0.0000,long minute
0.0000,disguise
0.0000,pale successor
1.0000,graceful move tribute courage new york fine nicely understate expression grief share nation sacrifice
1.0000,film worth watch
1.0000,kind movie
1.0000,excellent
1.0000,lazy enjoyable
0.0000,movie lack action
1.0000,intricate preciseness good short story write
1.0000,remarkable shockingly littleknown perspective
0.0000,character simplistic maintain interest
0.0000,feel watch movie mild disturbance detach pleasure act
0.0000,gamely movie try sense title character remain huge gap film creepy
0.0000,like world film hartley create monster not know handle
0.0000,dramaturgy
0.0000,odd
1.0000,play realistically fairly
1.0000,masterpiece challenge
0.0000,like mediumgrade network sitcom inoffensive fitfully amusing ultimately weightless decent draft auditorium blow screen
0.0000,flaw igby
1.0000,surehande
0.0000,long
1.0000,different apple strike encourage samira makhmalbaf distinctive sensibility work develop film language conspicuous success
1.0000,small delight
0.0000,compose edit
1.0000,good possible way
1.0000,hope dream
1.0000,watchable bravura performance
1.0000,exactly title imply lusty boisterous utterly charming
1.0000,hypermasculine element able inject real vitality art pulpy concept hand completely forgettable
0.0000,scratch head hide seat
1.0000,backstage mustsee true fan
1.0000,enjoyable undercover brother
1.0000,tremendous offbeat sense
0.0000,worse
0.0000,struggle rebel oppressive rightwe proprietyobsesse family
0.0000,question somebody devote time
0.0000,real shame
0.0000,ungainly movie
1.0000,allegory concern chronically mix signal african american professional overachieve intriguing
1.0000,perfect use breathtakingly beautiful outerspace documentary space station
1.0000,remarkable
1.0000,inventive
0.0000,ebullient affection industrialmodel meat freezer
1.0000,allow character inhabit world cleave narrative arc
0.0000,unexpected blast
1.0000,great piece watch kid use introduce video art
1.0000,vivid imagination
1.0000,majestic achievement epic astonish grandeur surprising emotional depth
1.0000,well
0.0000,grab kid run probably police
0.0000,accumulate enjoyment crucial act miscalculation
1.0000,visually engross seldom hammy
1.0000,love
0.0000,rocket scientist figure mormon family movie sappy preachy
0.0000,weird
0.0000,not end fresh grow catholic
1.0000,unique approach
1.0000,tremendously move
0.0000,hoffman quirk mannerism particularly penchant tear cue thing real small dose annoying artificial
0.0000,encyclopedia cliche shoplift shamelessly farewelltoinnocence movie like wanderer bronx tale crib intelligence
1.0000,good film
0.0000,completely awful iranian drama fun grouchy ayatollah cold mosque
1.0000,suspect deliver
0.0000,desperate miscalculation
1.0000,talk til end year
1.0000,sense action
0.0000,take nosedive alfre hitchcock imaginative flight shyamalan selfimportant summer fluff
1.0000,fascinate recklessness
0.0000,persistent theatrical sentiment woozy quality manner storytelle undercut devastatingly tell impact utter loss personify film simple title
1.0000,interesting character study fact story tell paul perspective
0.0000,try hard quirky funny strain evident
1.0000,shocking ultimately worthwhile exploration motherhood desperate mother
1.0000,screenplay jump head class woman film manage avoid ghetto sentimental chickflick treat female folly satirical style
0.0000,total rehash
1.0000,uneven lot fun
0.0000,hit head theater seat
1.0000,example kind lush allenvelope movie experience
0.0000,hypocritical work
0.0000,lack strongminde viewpoint sense humor
0.0000,laden plenty baggage
0.0000,complicate plot banal dialogue
0.0000,plot character drama emotion idea irrelevant experience see scorpion king
0.0000,uninspired
0.0000,gruele timeconsume illusion work actual work
1.0000,pleasant piece
1.0000,excellent cast
0.0000,unlikely inspire visit mcdonald let savvy street activism
1.0000,episode
0.0000,original bone body
0.0000,unsettle sight indicative outofkilter character ramble aimlessly illconceive action piece
1.0000,feel absolutely earn
0.0000,slippery slope
1.0000,get vivid convince performance fine cast
1.0000,work smoothly direction spielberg convince impersonation director enjoy immensely
1.0000,turn touch raucously amusing uncomfortable yes sexy welcome heartwarme addition romantic comedy genre
0.0000,sickly
1.0000,impossible sound film heart embrace monty accept nasty behavior severe flaw human condition
1.0000,probably want twice
0.0000,lack selfawareness
1.0000,fluid motion astounding number level include physical demand
0.0000,cold gray antiseptic emotionally desiccate
1.0000,expand meditation deep deception innocence
1.0000,bright
1.0000,emotion authentic
1.0000,close spirit freewheel trashcinema root breath fresh air
1.0000,rock
1.0000,lifechange chance encounter
1.0000,female friendship spike raw urban humor
0.0000,thing stoner midnight flick scifi deconstruction gay fantasia
0.0000,audaciousimpossible
1.0000,visual panache
0.0000,practice altogether clownish offensive like real life
1.0000,measure polished production
1.0000,appeal interest elizabethan
1.0000,stylish thriller
1.0000,movie trove delight
1.0000,construct
1.0000,nick sustain level exaggerate stylize humor take expectation twist bit
1.0000,story zing way originality humor pathos
1.0000,chris
1.0000,oddly honest hollywood document
0.0000,commercialism squeeze life idealism american moviemake
0.0000,easy watch video home
1.0000,sly female empowerment movie
0.0000,bad movie not sure memory rollerball fade skip country bear
1.0000,hit bullseye
1.0000,formalist experimentation cinematic art
1.0000,sincere work
0.0000,search quarter giant pile elephant fece
1.0000,dualistic battle good evil
0.0000,unembarrasse unmemorable
0.0000,irritate
0.0000,expect special instead get scifi rehash
1.0000,come coherent
1.0000,improvement
0.0000,languish
1.0000,guy adorable lamentation pretty selfcentered vital movie
0.0000,leblanc think hey movie baseballplaye monkey worse
1.0000,forget actually movie folk
0.0000,uninspired lack real talent wit elevate formula level classic romantic comedy aspire
0.0000,rush
0.0000,amiss world
1.0000,overcome personal obstacle good man
1.0000,twice powerful
0.0000,ticketbuyer great expectation wind glum mr de niro
1.0000,intriguing stylish
1.0000,movie god
1.0000,hilarious
1.0000,reassure retro uplifter
1.0000,fresh air
1.0000,satisfy crime drama
1.0000,laughoutloud line
1.0000,wonderful ghastly film
1.0000,sell twist love story
0.0000,britney cutoff
1.0000,say warm water red bridge poem endure strength woman
0.0000,strike unusually unimpressively fussy pretentious
0.0000,genre
1.0000,certify
1.0000,straightforward oldfashione
1.0000,innovative realistic
1.0000,panamerican movie moment genuine insight urban heart
1.0000,create portrait strong man conflict inextricably entwine family history see like see
0.0000,feature terrible banal dialogue convenient holeridden plot superficial character dull unimaginative car chase
1.0000,attractive
1.0000,wonderful thing able share story compellingly minor miracle
1.0000,amusement
1.0000,director rick famuyiwa emergence articulate grownup voice africanamerican cinema
0.0000,goofy provocative
0.0000,strain plot contrivance need reassure
0.0000,live denial
0.0000,not call animation
1.0000,motivate franchise possibility
1.0000,lovely hush
1.0000,roussillon provide comic relief
1.0000,film solid job slowly steadily build climactic burst violence
1.0000,client
0.0000,eye candy lack considerable brio
0.0000,fear paranoia
0.0000,elle kjell bjarne symbolic character action suppose relate encounter world
1.0000,high production value
0.0000,film taste shock humor wear thin
1.0000,breadth vision
1.0000,flawless amount
1.0000,lush scenery
1.0000,romantic thriller
1.0000,dance
1.0000,wonderfully creepy mood
1.0000,film fearlessly get skin people involve make detail historical document engage move portrait subculture
0.0000,heartland overwhelmed lack purpose seek excitement manufacture high drama
0.0000,predictable
1.0000,crack smile
1.0000,emphatic
1.0000,good
1.0000,cultivation devotion
1.0000,backstabbe interracial desire importantly singe dance
1.0000,new release cinema paradiso tale turn sweet bittersweet tear come final beautiful scene finally feel absolutely earn
1.0000,surprisingly powerful universal
0.0000,disservice audience genre
1.0000,alternately touch funny
0.0000,try head tail story hiphop indie snipe brain strain
0.0000,spiral downward
0.0000,swear see come mile long yard
1.0000,love dance cinema
1.0000,enjoy barbershop
0.0000,not fit tell
0.0000,silly stuff mix like term paper kid not distinguish scifi work
1.0000,shine like lonely beacon
1.0000,satisfy boombam crowd
1.0000,point personality courage tragedy little guy
0.0000,young woman infirmity naive dream
1.0000,exceedingly rare film talk involve
0.0000,unfocused screenplay
0.0000,chaotic
0.0000,lika da accent good
0.0000,uneven mix dark satire childhood awakening
1.0000,spirit visual treat take chance bold studio standard lack strong narrative
0.0000,smeary blurry
0.0000,computer animation handsome amusing sidekick add muchneede levity bleak tale overall film rise mediocrity
1.0000,care love story
1.0000,pause think give acquire fastpace contemporary society
1.0000,visionary marvel
1.0000,mechanical endeavor
0.0000,not stand
0.0000,tiresomely simpleminde
1.0000,derivative element rich exciting beauty behold
0.0000,ultimately tragic
1.0000,funny scene
0.0000,attach concept loss
1.0000,hardpresse find movie big fat heart barbershop
1.0000,organic
1.0000,excellent use music
0.0000,conceivable mistake
1.0000,intellectual rigor
0.0000,good
1.0000,recognizable true
0.0000,secondary
0.0000,assure pocket monster movie franchise nearly ready keel
1.0000,good actor
0.0000,blab
1.0000,marvelous
1.0000,jolt
0.0000,leave sour taste mouth little
1.0000,take
0.0000,comedy
0.0000,cry money
0.0000,air cliche war movie compendium indulgent twohourandfifteenminute length
1.0000,light breezy movie steven spielberg
0.0000,like beautiful food not heat properly end bit cold relatively flavorless
1.0000,kline superbly nuance performance
1.0000,mr chabrol subtle work
0.0000,convenient conveyor belt brood personality parade come stock character camp drowsy drama infatuate pretentious selfexamination
0.0000,unleash trademark misogyny er comedy
1.0000,movie kind impact day
0.0000,little
1.0000,little blingble lot romance
0.0000,unholy mess
0.0000,improvise daytoday basis production
0.0000,laughable dialogue
1.0000,colorful vibrant introduction
1.0000,creative energetic original
1.0000,sadistic bike flick vittorio de sica proud
1.0000,wilde play masterpiece elegant wit artifice
0.0000,befuddle
0.0000,strangely hollow emotional core
1.0000,gritty funny
0.0000,stupidity
0.0000,knock beer simply funny performer
1.0000,film epic scale intimate feel saga up down friendship
0.0000,treat woman dumb credulous unassume subordinate subject
