sentiment,text
0.0000,scarlet diva voyeuristic tug lot sensational want
0.0000,b rrb sure pathetic
0.0000,peptalk faith hope charity little offend saccharine earnestness crime film producer clink life
1.0000,director steven shainberg succeed focus intently character make quirky individual figure fun
1.0000,decent glimpse time period outcast long accessible not necessarily light subject popular predecessor
0.0000,lrb rrb nrelentingly stupid
0.0000,film make tragic error go long try mirror subsequent event chinese history war revolution communism etc
1.0000,compelling exotic fast runner plot rival shakespeare intrigue treachery murder
1.0000,renner performance dahmer unforgettable deeply absorb
0.0000,big fat liar futile silliness look tap kiddie sensibility
0.0000,afraid pitch farce halfhearte spy mechanic queen man finally long drag
0.0000,painfully leaden film destine predawn cable television slot
0.0000,hard think recent movie work hard achieve little fun
0.0000,recipe cinematic disaster quentin tarantino guy ritchie spy spoof bad
1.0000,hand year thoughtprovoke film
0.0000,furious coherence lrb deniro rrb bring underscore fuzzy sentimentality movie feel plod end like movie like film read script need polish
0.0000,buy idea
0.0000,look like high school film project complete day
1.0000,shaky plot kaufman script memorable great oneliner
1.0000,connect nice departure standard moviegoe fare
1.0000,road movie give emotional whiplash glad go ride
0.0000,stupid satire obviously hateful classify frank novak irritate slice lumpen life reliably soulkille title nearly meaningless
0.0000,time dogtown zboy lapse insider lingo mindset uninitiated find hard follow care
1.0000,compelling journey good friend remember fine special
1.0000,real movie real people give rare glimpse culture not know
0.0000,see sweep away feel sorry madonna
0.0000,buy sham truth routine indie filmmake freundlich safe movie
0.0000,clutchy indulgent pretentious travelogue diatribe stuff
0.0000,vampire thriller blade ii start wild hoot suck blood fun end feel vein cringe workout
1.0000,make movie comedy way avoid emotion involve
0.0000,horrible horribly mediocre
0.0000,title lameness clue bad movie
0.0000,gimmick search movie carvey silly costume deliver silly voice possible plot mechanic damn
0.0000,fit
0.0000,maker forsake entertain element original instead rehash old joke leave life doorstep
0.0000,ordinary melodrama heavy religious symbol waferthin dramatic substance
1.0000,good film classic odd entertain authentic
1.0000,bold subversive film cut grain popular powerful hightech age speak truth spellbind imagery entrance music philip glass
1.0000,like lifetime special pleasant sweet forgettable
1.0000,mustsee view involve hightech industry
1.0000,fine documentary good extend warm invitation unfamiliar world illuminate fully allow large implication journey sink unobtrusively
0.0000,villian introduce spider snake know real winner creativity peak
0.0000,not friday worth wait
0.0000,maybe find proceeding little bit conventional
0.0000,unwatchable soapdish original
1.0000,wildly funny prison caper
1.0000,exactly gourmet meal fare fair come drivethru
0.0000,obvious politic rudimentary animation reduce chance appeal hey arnold
0.0000,nair stuff film dance henna ornamentation group song narrative telegraph episode smell old soap opera
0.0000,unfortunately picture fail capture
0.0000,savetheplanet message clash crass marketing
0.0000,film create solely marketable product soulless ugly movie like result
1.0000,hilarious wellshot importantly entertain hell house fascinating document event see believe
1.0000,science count educational beauty unforgettable
0.0000,heavyhande devote time bigote view
1.0000,like movie base jk rowle phenomenal fantasy good seller second goround possess pleasing headlong thrust likably delinquent attitude
1.0000,merchant effectively translate naipaul lively mix character page screen
0.0000,find migraineinduce despite moore attempt whimsy spoon feed
0.0000,see million time
1.0000,comic performance spot especially lee ross turn ken
0.0000,plotwise worth email home
1.0000,message movie actionpacke submarine spectacular
1.0000,disney liveaction division history release cinematic flotsam occasion unearth rare gem
0.0000,good bothersome
0.0000,adam sandler gary cooper gnat racehorse
0.0000,dumb actionmovie standard ballistic eck vs sever dumb action movie
1.0000,single performance awardworthy expect bunch
0.0000,watch film nearly provoke life
0.0000,time mold gold
1.0000,model film like like
0.0000,soggy clichebound epichorror yarn end dumb title
0.0000,lrb rrb hose extreme prevent take message seriously stepford wife mentality not work modern context
1.0000,movie boy sport dream preteen girl worship lil bow wow
1.0000,aside funniest movie year simone andrew niccol brilliant antihollywood satire wickedly eccentric enchantment
1.0000,fastmove remarkable film appear destine landmark japanese animation
1.0000,truly move experience perfect example art right help heal clarify comfort
1.0000,hour movie suppose
0.0000,fishoutofwater story barely stay afloat
1.0000,count bloody sunday connect visceral level transcend language
0.0000,candylike taste fade fast bubble gum realize throwaway movie will not stand test time
1.0000,remarkable meditation nature revolution
0.0000,mediocre trifle
1.0000,profound reallife moment relate deserve wide audience
0.0000,well invest worthy emi record serve soundtrack home video malfitanodomingo production
0.0000,audience expect suspend disbelief far include clock shadow tall wooden kid skip school
1.0000,perverse little truffle dainty psychological terror outside creamy fill familial jealousy unrepentant domestic psychopathy
1.0000,randy film sexy people gorgeous place push pull lrb literally figuratively rrb desire lrb sex rrb make arouse good time
1.0000,work intricate elegance literary lyricism profound common sense
1.0000,solid lumpinthethroat family entertainment derive power stick fact
1.0000,sense purpose lrb rrb find way lay bare tragedy set good deal warmth humor
1.0000,far perfect heart right place innocent wellmeane
1.0000,despite flaw secretary stay head make question firmly hold position
1.0000,film hinge performance lead task
0.0000,irwin emerge unscathed fictional footage unconvincing criminally badly act
1.0000,help central performer experience actor know role
0.0000,title trap turn pretty fair description feel watch ultramanipulative thriller
0.0000,thriller movie fall flat stalker not stalk cop lawyer grasp concept actually investigate case
0.0000,studio pic plot mechanic way lighterthanair adventure
0.0000,awfully derivative story
0.0000,bad embarrass movie
0.0000,fail bring table
1.0000,sturdy entertain period drama caine fraser moment
0.0000,focus joan rage hormone sledgehammer audience spanish inquisition madness mad waste minute century torture device
1.0000,moment account life artist frida kahlo cinema fine year
1.0000,dark resonant inventively detail pack fleet turn plot feast visual amazement
1.0000,narc originality wear bmovie heritage like badge honor
1.0000,story new australian director john polson make american feature debut jazz adroitly
1.0000,admire particularly unexpected downer end
0.0000,tv episode inflate past natural length
1.0000,zany exuberantly irreverent animate space adventure
0.0000,creak rusty ship make fine backdrop ghost haunt routine
1.0000,enjoyable watch enlighten listen new side previous reality visit people able impact theater world
1.0000,celebrate sundance slight comedy manner win performance glossy glib charm hard beat
1.0000,lrb davis rrb bright chipper style keep thing move manage connect wishfulfille character human race
0.0000,trivialize important crisis reduce comic embarrassment
1.0000,film enjoyable family film pretty aim youngster love horse
0.0000,watch trouble day not know come like bite look like juicy delicious plum hot summer day come away mouth rotten pulp live worm
1.0000,rarely film come intelligent exuberant move monsoon wedding
1.0000,laserprojecte painting provide spellcaste beauty russell dreyfus romantic pair heart preciously expose history corner
